subneg	10	subtheorems	13285	1256	11605	13560792848463966939321	maximu
negneg	7	subtheorems	13292	1256	11611	13668716376749446370630	maximu
neg11	7	subtheorems	13307	1258	11623	27337432756636785373609	maximu
negcon1	9	subtheorems	13321	1258	11635	41377136581457864930148	maximu
negcon2	5	subtheorems	13326	1258	11639	41377136581457865059344	maximu
negeq0	6	subtheorems	13326	1259	11635	28383905975733857289302	maximu
subcan	12	subtheorems	13234	1253	11558	4483647284684771106026	maximu
negsubdi	7	subtheorems	13276	1255	11594	12837126673405506219081	maximu
negdi	6	subtheorems	13310	1257	11625	26768906971510051617550	maximu
negdi2	5	subtheorems	13330	1259	11642	29670317435686209917334	maximu
negsubdi2	7	subtheorems	13303	1257	11619	16061344181661872486130	maximu
neg2sub	6	subtheorems	13325	1261	11645	42830251151602980018276	maximu
renegcli	16	subtheorems	12959	1241	11310	370987449655106068350	maximu
resubcli	11	subtheorems	13176	1253	11504	2901410465760044595763	maximu
renegcl	6	subtheorems	12991	1241	11330	370987455941279728160	maximu
resubcl	8	subtheorems	13205	1252	11520	2901410472046218274571	maximu
negreb	6	subtheorems	13353	1259	11658	14410691288632007911013	maximu
peano2rem	3	subtheorems	13208	1252	11522	2901410476762047535114	maximu
negcli	3	subtheorems	12845	1234	11219	370987448071632069804	maximu
negidi	3	subtheorems	12997	1241	11334	741974899295260767684	maximu
negnegi	3	subtheorems	13295	1256	11613	13668716376749446370632	maximu
subidi	3	subtheorems	13113	1245	11458	1046473219097065356002	maximu
subid1i	3	subtheorems	13054	1244	11400	723666173489517827284	maximu
negne0bi	4	subtheorems	13334	1260	11642	28383905975733857392326	maximu
negrebi	3	subtheorems	13356	1259	11660	14410691288632007911015	maximu
negne0i	4	subtheorems	13338	1260	11644	28383905975733857392634	maximu
subcli	4	subtheorems	12841	1234	11216	370987448071627857697	maximu
pncan3i	4	subtheorems	12992	1241	11330	741974897726314593612	maximu
negsubi	4	subtheorems	13142	1250	11474	2530423016104525093556	maximu
subnegi	4	subtheorems	13289	1256	11608	13560792848463966942811	maximu
subeq0i	4	subtheorems	13208	1253	11538	3547024550781741811032	maximu
neg11i	4	subtheorems	13311	1258	11626	27337432756636785377099	maximu
negcon1i	4	subtheorems	13325	1258	11638	41377136581457864933638	maximu
negcon2i	4	subtheorems	13330	1258	11642	41377136581457865062834	maximu
negdii	27	subtheorems	13172	1254	11501	3887177210961765103937	maximu
negsubdii	12	subtheorems	13414	1267	11717	20457304055025259098859	maximu
negsubdi2i	11	subtheorems	13434	1268	11730	23681521563281625364572	maximu
subaddi	5	subtheorems	12941	1239	11293	370987449654686734807	maximu
subadd2i	5	subtheorems	13047	1244	11394	693794493734894669886	maximu
subaddrii	6	subtheorems	12947	1239	11295	370987449654686738115	maximu
subsub23i	5	subtheorems	13044	1246	11398	1064781943389581426964	maximu
addsubassi	5	subtheorems	13125	1249	11461	2500551334780956764012	maximu
addsubi	5	subtheorems	13190	1251	11526	3517152872540340980778	maximu
subcani	5	subtheorems	13239	1253	11562	4483647284684771124800	maximu
subcan2i	5	subtheorems	13117	1249	11453	2500551331684674211875	maximu
pnncani	5	subtheorems	13285	1256	11603	13853728212747944107062	maximu
addsub4i	6	subtheorems	13338	1258	11648	21355382213980418017469	maximu
0reALT	6	subtheorems	13250	1255	11572	3947883694288770580652	maximu
negcld	3	subtheorems	12845	1234	11219	370987448071632069808	maximu
subidd	3	subtheorems	13113	1245	11458	1046473219097065356006	maximu
subid1d	3	subtheorems	13054	1244	11400	723666173489517827288	maximu
negidd	3	subtheorems	12997	1241	11334	741974899295260767688	maximu
negnegd	3	subtheorems	13295	1256	11613	13668716376749446370636	maximu
negeq0d	3	subtheorems	13329	1259	11637	28383905975733857289308	maximu
negne0bd	3	subtheorems	13344	1259	11644	28383905975733857442120	maximu
negcon1d	4	subtheorems	13325	1258	11638	41377136581457864933630	maximu
negcon1ad	8	subtheorems	13340	1259	11646	41748124029529499122381	maximu
neg11ad	4	subtheorems	13311	1258	11626	27337432756636785377091	maximu
negned	6	subtheorems	13329	1258	11635	27337432756636785537055	maximu
negne0d	4	subtheorems	13348	1259	11646	28383905975733857442434	maximu
negrebd	5	subtheorems	13358	1259	11662	14410691288632007911333	maximu
subcld	4	subtheorems	12841	1234	11216	370987448071627857689	maximu
pncand	4	subtheorems	13049	1244	11396	693794493734893554714	maximu
pncan2d	4	subtheorems	13108	1245	11454	1016601539342441083432	maximu
pncan3d	4	subtheorems	12992	1241	11330	741974897726314593604	maximu
npcand	4	subtheorems	13098	1247	11432	1435769389878150404767	maximu
nncand	4	subtheorems	13260	1256	11581	7561397362283178032004	maximu
negsubd	4	subtheorems	13142	1250	11474	2530423016104525093548	maximu
subnegd	4	subtheorems	13289	1256	11608	13560792848463966942803	maximu
subeq0d	6	subtheorems	13210	1253	11540	3547024550781741811338	maximu
subne0d	7	subtheorems	13223	1253	11547	3547024550781741970988	maximu
subeq0ad	4	subtheorems	13208	1253	11538	3547024550781741811024	maximu
subne0ad	6	subtheorems	13226	1253	11547	3547024550781741964150	maximu
neg11d	5	subtheorems	13316	1258	11628	27337432756636785377405	maximu
negdid	4	subtheorems	13314	1257	11628	26768906971510051621032	maximu
negdi2d	4	subtheorems	13334	1259	11645	29670317435686209920816	maximu
negsubdid	4	subtheorems	13280	1255	11597	12837126673405506222563	maximu
negsubdi2d	4	subtheorems	13307	1257	11622	16061344181661872489612	maximu
neg2subd	4	subtheorems	13329	1261	11648	42830251151602980021758	maximu
subaddd	5	subtheorems	12941	1239	11293	370987449654686726323	maximu
subadd2d	5	subtheorems	13047	1244	11394	693794493734894661402	maximu
addsubassd	5	subtheorems	13125	1249	11461	2500551334780956755528	maximu
addsubd	5	subtheorems	13190	1251	11526	3517152872540340972294	maximu
subadd23d	5	subtheorems	13194	1252	11530	6017704207321298893546	maximu
addsub12d	5	subtheorems	13201	1253	11538	6711498699473134763862	maximu
npncand	5	subtheorems	13144	1250	11474	4307308174258077248285	maximu
nppcand	5	subtheorems	13174	1248	11502	2129563885126271158332	maximu
nppcan2d	5	subtheorems	13288	1256	11605	13530921167182000056762	maximu
nppcan3d	5	subtheorems	13181	1248	11508	2500551333197900261749	maximu
subsubd	5	subtheorems	13274	1255	11592	12837126671878162259392	maximu
subsub2d	5	subtheorems	13257	1254	11576	6819422464556862240393	maximu
subsub3d	5	subtheorems	13261	1255	11580	9319973799337820161645	maximu
subsub4d	5	subtheorems	13309	1256	11624	14966690557060150519734	maximu
sub32d	5	subtheorems	13316	1257	11631	30256188159769453166642	maximu
nnncand	5	subtheorems	13317	1257	11634	16773447396578872993080	maximu
nnncan1d	5	subtheorems	13328	1260	11645	38188572971651600747211	maximu
nnncan2d	5	subtheorems	13330	1258	11646	47400623004419955279750	maximu
npncan3d	5	subtheorems	13201	1252	11537	4630115219865625146870	maximu
pnpcand	5	subtheorems	13320	1257	11635	15983292097929932387203	maximu
pnpcan2d	5	subtheorems	13328	1257	11642	16628906189186631738667	maximu
pnncand	5	subtheorems	13285	1256	11603	13853728212747944098578	maximu
ppncand	5	subtheorems	13295	1258	11616	20995957722912356999629	maximu
subcand	7	subtheorems	13241	1253	11564	4483647284684771116630	maximu
subcan2d	7	subtheorems	13119	1249	11455	2500551331684674203705	maximu
subcanad	5	subtheorems	13239	1253	11562	4483647284684771116316	maximu
subneintrd	7	subtheorems	13258	1253	11571	4483647284684771276280	maximu
subcan2ad	5	subtheorems	13117	1249	11453	2500551331684674203391	maximu
subneintr2d	7	subtheorems	13136	1249	11462	2500551331684674363355	maximu
addsub4d	6	subtheorems	13343	1259	11652	21355382213980418017555	maximu
subadd4d	6	subtheorems	13350	1262	11663	28545792126608910203316	maximu
sub4d	6	subtheorems	13360	1263	11671	57414391298866973391038	maximu
2addsubd	6	subtheorems	13221	1254	11552	3839959919716834724425	maximu
addsubeq4d	6	subtheorems	13223	1253	11551	3936320727769508112984	maximu
pncan1	4	subtheorems	13053	1244	11397	693794493734893554720	maximu
npcan1	4	subtheorems	13102	1247	11433	1435769389878150404773	maximu
subeq0bd	7	subtheorems	13219	1253	11543	3547024550781743936806	maximu
renegcld	3	subtheorems	12994	1241	11332	370987455941279728166	maximu
resubcld	4	subtheorems	13209	1252	11523	2901410472046218278053	maximu
muladd	53	subtheorems	12435	1217	10890	645614105252397976537	maximu
subdi	21	subtheorems	13014	1243	11350	1483949797021573994571	maximu
subdir	12	subtheorems	13026	1244	11363	1854937248189488750455	maximu
ine0	13	subtheorems	12230	1207	10691	116595964435678678171	maximu
mulneg1	11	subtheorems	13040	1244	11374	1863609684298087854985	maximu
mulneg2	8	subtheorems	13060	1244	11389	2234597133938667482285	maximu
mulneg12	3	subtheorems	13063	1245	11392	4098206818236756501296	maximu
mul2neg	7	subtheorems	13374	1260	11682	18137910644626779007820	maximu
submul2	8	subtheorems	13218	1252	11539	4765020151612136675353	maximu
mulm1	6	subtheorems	13053	1244	11383	1863609695156310286400	maximu
mulsub	38	subtheorems	13532	1274	11833	58354869944581203847012	maximu
mulsub2	8	subtheorems	13411	1263	11715	51002573907190064362551	maximu
mulm1i	3	subtheorems	13056	1244	11385	1863609695156310286402	maximu
mulneg1i	4	subtheorems	13044	1244	11377	1863609684298087858475	maximu
mulneg2i	4	subtheorems	13064	1244	11392	2234597133938667485775	maximu
mul2negi	4	subtheorems	13378	1260	11685	18137910644626779011310	maximu
subdii	5	subtheorems	13019	1243	11354	1483949797021574013345	maximu
subdiri	5	subtheorems	13031	1244	11367	1854937248189488769229	maximu
muladdi	6	subtheorems	12449	1217	10897	645614105252397986915	maximu
mulm1d	3	subtheorems	13056	1244	11385	1863609695156310286406	maximu
mulneg1d	4	subtheorems	13044	1244	11377	1863609684298087858467	maximu
mulneg2d	4	subtheorems	13064	1244	11392	2234597133938667485767	maximu
mul2negd	4	subtheorems	13378	1260	11685	18137910644626779011302	maximu
subdid	5	subtheorems	13019	1243	11354	1483949797021574004861	maximu
subdird	5	subtheorems	13031	1244	11367	1854937248189488760745	maximu
muladdd	6	subtheorems	12454	1218	10901	645614105252397987001	maximu
mulsubd	6	subtheorems	13551	1275	11844	58354869944581203857476	maximu
gt0ne0	3	subtheorems	11402	1124	9877	185308558725594129	maximu
lt0ne0	2	subtheorems	11234	1107	9726	185299127062366195	maximu
ltadd1	12	subtheorems	12371	1213	10831	645910555914762936816	maximu
leadd1	14	subtheorems	12412	1217	10873	645910623198540945549	maximu
leadd2	12	subtheorems	12424	1217	10884	1291524712918178389257	maximu
ltsubadd	14	subtheorems	13242	1254	11551	4983090418598044705870	maximu
ltsubadd2	8	subtheorems	13253	1254	11559	5305897463478767986778	maximu
lesubadd	14	subtheorems	13283	1258	11593	4983090485881822714603	maximu
lesubadd2	8	subtheorems	13294	1258	11601	5305897530762545995511	maximu
ltaddsub	14	subtheorems	13302	1261	11611	7884501025211819962917	maximu
ltaddsub2	9	subtheorems	13365	1263	11675	8207308070050940247085	maximu
leaddsub	14	subtheorems	13287	1259	11592	7884500957928042322680	maximu
leaddsub2	9	subtheorems	13350	1261	11656	8207308002767162606848	maximu
suble	4	subtheorems	13298	1259	11605	10288988016644368760627	maximu
lesub	4	subtheorems	13354	1262	11660	16091808960695204980041	maximu
ltsub23	4	subtheorems	13257	1255	11563	10288987882076812743161	maximu
ltsub13	4	subtheorems	13369	1264	11679	16091809095262760260515	maximu
le2add	23	subtheorems	12495	1224	10951	1937768961305447748411	maximu
ltleadd	19	subtheorems	12478	1223	10934	1937620593666299718741	maximu
leltadd	14	subtheorems	12553	1227	11007	2583234683386142808539	maximu
lt2add	4	subtheorems	12560	1228	11013	2583308833184576768010	maximu
addgt0	7	subtheorems	12592	1228	11025	2584272459359759496179	maximu
addgegt0	7	subtheorems	12585	1227	11019	2584198309561325536708	maximu
addgtge0	7	subtheorems	12510	1223	10946	1938584219841482446910	maximu
addge0	7	subtheorems	12527	1224	10963	1938732587480630476580	maximu
ltaddpos	8	subtheorems	12089	1191	10533	30168154612777664448	maximu
ltaddpos2	7	subtheorems	12379	1211	10828	352975199493500895574	maximu
ltsubpos	5	subtheorems	13261	1257	11570	5013258573210822497509	maximu
posdif	11	subtheorems	13230	1254	11542	3673553525185826941144	maximu
lesub1	14	subtheorems	13300	1260	11613	9320270348606707873861	maximu
lesub2	25	subtheorems	13431	1270	11740	20577679502073721504935	maximu
ltsub1	14	subtheorems	13321	1262	11633	15123091359982922800230	maximu
ltsub2	14	subtheorems	13449	1271	11757	26380500513449936431304	maximu
lt2sub	21	subtheorems	13501	1274	11807	50207934463806333391902	maximu
le2sub	21	subtheorems	13517	1275	11816	38602514892007812614627	maximu
ltneg	7	subtheorems	13460	1271	11764	26380500524440206562245	maximu
ltnegcon1	8	subtheorems	13578	1276	11860	40420204357931243391871	maximu
ltnegcon2	8	subtheorems	13575	1276	11859	40420204357889640013279	maximu
leneg	7	subtheorems	13442	1270	11747	20577679513063991635876	maximu
lenegcon1	8	subtheorems	13560	1275	11843	34617383346555028465502	maximu
lenegcon2	8	subtheorems	13557	1275	11842	34617383346513425091028	maximu
lt0neg1	6	subtheorems	13485	1272	11784	27426973753727440219074	maximu
lt0neg2	6	subtheorems	13485	1272	11784	27426973753769043602476	maximu
le0neg1	6	subtheorems	13467	1271	11767	21624152742351225292705	maximu
le0neg2	6	subtheorems	13467	1271	11767	21624152742392828676107	maximu
addge01	9	subtheorems	12439	1217	10894	1321396401335830560597	maximu
addge02	7	subtheorems	12503	1219	10956	1644203446216553784921	maximu
add20	26	subtheorems	12552	1223	10998	1675224115447949853767	maximu
subge0	10	subtheorems	13299	1261	11606	7992424496403888073347	maximu
suble0	8	subtheorems	13315	1261	11621	11012654200324257297179	maximu
leaddle0	7	subtheorems	13380	1264	11679	9253781222664538774053	maximu
subge02	4	subtheorems	13314	1262	11624	6304486887217653398267	maximu
lesub0	18	subtheorems	13468	1273	11774	21301531065538935246233	maximu
mulge0	41	subtheorems	12087	1191	10506	17752702423483550508	maximu
mulge0OLD	2	subtheorems	12089	1191	10507	17752702423484458858	maximu
mullt0	18	subtheorems	13697	1282	11963	73733944267294544135429	maximu
msqgt0	10	subtheorems	13722	1286	11986	73734240782325899312200	maximu
msqge0	16	subtheorems	13792	1290	12034	73743061537736403541466	maximu
0lt1	7	subtheorems	13736	1286	11994	73734240797131108546124	maximu
0le1	4	subtheorems	13770	1287	12014	73734314961077035102303	maximu
ltordlem	17	subtheorems	3046	382	2465	3134866557915	maximu
ltord1	47	subtheorems	11048	1105	9606	148238608501864329	maximu
leord1	31	subtheorems	11106	1109	9657	148305909540828920	maximu
eqord1	38	subtheorems	11515	1130	10000	667352543666846482	maximu
ltord2	38	subtheorems	13609	1283	11905	53132136748162305248501	maximu
leord2	38	subtheorems	13647	1284	11938	47329315804087129286723	maximu
eqord2	39	subtheorems	13810	1290	12072	54089588094294460350814	maximu
wloglei	46	subtheorems	11070	1101	9608	74186558025642580	maximu
wlogle	9	subtheorems	11082	1101	9612	74186558025652854	maximu
leidi	3	subtheorems	10983	1092	9521	74149798433947797	maximu
gt0ne0i	3	subtheorems	11406	1124	9878	185308558726111855	maximu
gt0ne0ii	4	subtheorems	11410	1124	9880	185308558726111857	maximu
msqgt0i	3	subtheorems	13725	1286	11988	73734240782325899315688	maximu
msqge0i	3	subtheorems	13795	1290	12036	73743061537736403541468	maximu
addgt0i	4	subtheorems	12596	1229	11032	2584272459359759507333	maximu
addge0i	4	subtheorems	12531	1225	10970	1938732587480630487734	maximu
addgegt0i	4	subtheorems	12589	1228	11026	2584198309561325547862	maximu
addgt0ii	6	subtheorems	12602	1229	11035	2584272459359759510823	maximu
add20i	5	subtheorems	12569	1223	11005	1675224115447950773271	maximu
ltnegi	4	subtheorems	13464	1271	11767	26380500524440206565735	maximu
lenegi	4	subtheorems	13446	1270	11750	20577679513063991639366	maximu
ltnegcon2i	4	subtheorems	13579	1276	11862	40420204357889640016769	maximu
mulge0i	5	subtheorems	12104	1191	10513	17752702423484470012	maximu
lesub0i	4	subtheorems	13472	1273	11777	21301531065538935249723	maximu
ltaddposi	4	subtheorems	12093	1191	10536	30168154612777667938	maximu
posdifi	4	subtheorems	13234	1254	11545	3673553525185826944634	maximu
ltnegcon1i	4	subtheorems	13582	1276	11863	40420204357931243395361	maximu
lenegcon1i	4	subtheorems	13564	1275	11846	34617383346555028468992	maximu
subge0i	4	subtheorems	13303	1261	11609	7992424496403888076837	maximu
ltadd1i	5	subtheorems	12376	1213	10835	645910555914762955590	maximu
leadd1i	5	subtheorems	12417	1217	10877	645910623198540964323	maximu
leadd2i	5	subtheorems	12429	1217	10888	1291524712918178408031	maximu
ltsubaddi	5	subtheorems	13247	1254	11555	4983090418598044724644	maximu
lesubaddi	5	subtheorems	13288	1258	11597	4983090485881822733377	maximu
ltsubadd2i	5	subtheorems	13258	1254	11563	5305897463478768005552	maximu
lesubadd2i	5	subtheorems	13299	1258	11605	5305897530762546014285	maximu
ltaddsubi	5	subtheorems	13307	1261	11615	7884501025211819981691	maximu
lt2addi	6	subtheorems	12574	1228	11020	2583308833184576778388	maximu
le2addi	6	subtheorems	12509	1224	10958	1937768961305447758789	maximu
gt0ne0d	4	subtheorems	11401	1124	9877	185308558725593437	maximu
lt0ne0d	7	subtheorems	11401	1125	9878	185308517122123897	maximu
leidd	3	subtheorems	10983	1092	9521	74149798433947801	maximu
msqgt0d	4	subtheorems	13726	1286	11989	73734240782325899315682	maximu
msqge0d	3	subtheorems	13795	1290	12036	73743061537736403541472	maximu
lt0neg1d	3	subtheorems	13488	1272	11786	27426973753727440219080	maximu
lt0neg2d	3	subtheorems	13488	1272	11786	27426973753769043602482	maximu
le0neg1d	3	subtheorems	13470	1271	11769	21624152742351225292711	maximu
le0neg2d	3	subtheorems	13470	1271	11769	21624152742392828676113	maximu
addgegt0d	6	subtheorems	12604	1228	11030	2584198309561325547172	maximu
addgt0d	8	subtheorems	12623	1229	11039	2584272468791422846292	maximu
addge0d	6	subtheorems	12546	1225	10974	1938732587480630487044	maximu
mulge0d	6	subtheorems	12106	1192	10517	17752702423483560972	maximu
ltnegd	4	subtheorems	13464	1271	11767	26380500524440206565727	maximu
lenegd	4	subtheorems	13446	1270	11750	20577679513063991639358	maximu
ltnegcon1d	6	subtheorems	13584	1276	11865	40420204357931243395667	maximu
ltnegcon2d	6	subtheorems	13581	1276	11864	40420204357889640017075	maximu
lenegcon1d	6	subtheorems	13566	1275	11848	34617383346555028469298	maximu
lenegcon2d	6	subtheorems	13563	1275	11847	34617383346513425094824	maximu
ltaddposd	4	subtheorems	12093	1191	10536	30168154612777667930	maximu
ltaddpos2d	4	subtheorems	12383	1211	10831	352975199493500899056	maximu
ltsubposd	4	subtheorems	13265	1257	11573	5013258573210822500991	maximu
posdifd	4	subtheorems	13234	1254	11545	3673553525185826944626	maximu
addge01d	4	subtheorems	12443	1217	10897	1321396401335830564079	maximu
addge02d	4	subtheorems	12507	1219	10959	1644203446216553788403	maximu
subge0d	4	subtheorems	13303	1261	11609	7992424496403888076829	maximu
suble0d	4	subtheorems	13319	1261	11624	11012654200324257300661	maximu
subge02d	4	subtheorems	13318	1262	11627	6304486887217653401749	maximu
ltadd1d	5	subtheorems	12376	1213	10835	645910555914762947106	maximu
leadd1d	5	subtheorems	12417	1217	10877	645910623198540955839	maximu
leadd2d	5	subtheorems	12429	1217	10888	1291524712918178399547	maximu
ltsubaddd	5	subtheorems	13247	1254	11555	4983090418598044716160	maximu
lesubaddd	5	subtheorems	13288	1258	11597	4983090485881822724893	maximu
ltsubadd2d	5	subtheorems	13258	1254	11563	5305897463478767997068	maximu
lesubadd2d	5	subtheorems	13299	1258	11605	5305897530762546005801	maximu
ltaddsubd	5	subtheorems	13307	1261	11615	7884501025211819973207	maximu
ltaddsub2d	5	subtheorems	13370	1263	11679	8207308070050940257375	maximu
leaddsub2d	5	subtheorems	13355	1261	11660	8207308002767162617138	maximu
subled	7	subtheorems	13305	1259	11611	10288988016644368771231	maximu
lesubd	7	subtheorems	13361	1262	11666	16091808960695204990645	maximu
ltsub23d	7	subtheorems	13264	1255	11569	10288987882076812753765	maximu
ltsub13d	7	subtheorems	13376	1264	11685	16091809095262760271119	maximu
lesub1d	5	subtheorems	13305	1260	11617	9320270348606707884151	maximu
lesub2d	5	subtheorems	13436	1270	11744	20577679502073721515225	maximu
ltsub1d	5	subtheorems	13326	1262	11637	15123091359982922810520	maximu
ltsub2d	5	subtheorems	13454	1271	11761	26380500513449936441594	maximu
ltadd1dd	6	subtheorems	12382	1213	10837	645910555914762947420	maximu
ltsub1dd	6	subtheorems	13332	1262	11639	15123091359982922810834	maximu
ltsub2dd	6	subtheorems	13460	1271	11763	26380500513449936441908	maximu
leadd1dd	6	subtheorems	12423	1217	10879	645910623198540956153	maximu
leadd2dd	6	subtheorems	12435	1217	10890	1291524712918178399861	maximu
lesub1dd	6	subtheorems	13311	1260	11619	9320270348606707884465	maximu
lesub2dd	6	subtheorems	13442	1270	11746	20577679502073721515539	maximu
le2addd	9	subtheorems	12517	1226	10969	1937768961305447771521	maximu
le2subd	9	subtheorems	13539	1277	11834	38602514892007812637737	maximu
ltleaddd	9	subtheorems	12500	1225	10952	1937620593666299741851	maximu
leltaddd	9	subtheorems	12575	1229	11025	2583234683386142831649	maximu
lt2addd	10	subtheorems	12519	1226	10960	1937694743464733685906	maximu
lt2subd	9	subtheorems	13523	1276	11825	50207934463806333415012	maximu
ltaddsublt	8	subtheorems	13258	1254	11560	4983386884793171347885	maximu
1le1	2	subtheorems	11152	1109	9669	74154514263204852	maximu
ixi	10	subtheorems	13057	1244	11400	693794493734897962455	maximu
recextlem1	53	subtheorems	13471	1265	11766	24135379715712148877865	maximu
recextlem2	35	subtheorems	13953	1303	12176	299487208521558535974493	maximu
recex	60	subtheorems	14128	1310	12339	323993575689974993692087	maximu
mulcand	35	subtheorems	14163	1313	12382	323993575714746122286403	maximu
mulcan2d	13	subtheorems	14176	1313	12390	323993575714746124514227	maximu
mulcanad	7	subtheorems	14170	1313	12384	323993575714746122286717	maximu
mulcan2ad	7	subtheorems	14183	1313	12392	323993575714746124514541	maximu
mulcan	5	subtheorems	14168	1315	12384	323993575714746122416635	maximu
mulcan2	5	subtheorems	14181	1315	12392	323993575714746124644459	maximu
mulcani	7	subtheorems	14175	1315	12390	323993575714746122438853	maximu
mul0or	28	subtheorems	14217	1314	12421	324019593017004159077087	maximu
mulne0b	4	subtheorems	14232	1314	12431	324019593017004160358637	maximu
mulne0	3	subtheorems	14235	1314	12433	324019593017004161267967	maximu
mulne0i	6	subtheorems	14249	1314	12440	324019593017004161278345	maximu
muleqadd	37	subtheorems	13627	1279	11908	65996245861593049341797	maximu
receu	32	subtheorems	14245	1320	12458	647987151418686083828232	maximu
mulnzcnopr	24	subtheorems	14632	1351	12819	324019594504163489106943	maximu
msq0i	6	subtheorems	14223	1315	12427	324019593017004159092610	maximu
mul0ori	4	subtheorems	14221	1314	12424	324019593017004159080577	maximu
msq0d	6	subtheorems	14223	1315	12427	324019593017004159116598	maximu
mul0ord	4	subtheorems	14221	1314	12424	324019593017004159080569	maximu
mulne0bd	4	subtheorems	14236	1314	12434	324019593017004160362119	maximu
mulne0d	6	subtheorems	14247	1314	12438	324019593017004160365919	maximu
mulne0bad	6	subtheorems	14242	1314	12437	324019593017004160369947	maximu
mulne0bbd	6	subtheorems	14242	1314	12437	324019593017004160379009	maximu
1div0	10	subtheorems	8411	865	7162	2891889578443516	maximu
divval	11	subtheorems	6169	676	5166	286208258939122	maximu
divmul	13	subtheorems	14282	1324	12499	647987151706670636001402	maximu
divmul2	3	subtheorems	14285	1324	12501	647987151706670636061099	maximu
divmul3	6	subtheorems	14291	1324	12506	647987151706670637298157	maximu
divcl	5	subtheorems	14274	1324	12490	647987151705087576615132	maximu
reccl	3	subtheorems	14277	1324	12492	647987151705087576630416	maximu
divcan2	7	subtheorems	14294	1327	12512	1295974303411758212686052	maximu
divcan1	5	subtheorems	14299	1328	12517	1943961455116845790451129	maximu
diveq0	9	subtheorems	14299	1324	12511	647995824139724557152080	maximu
divne0b	3	subtheorems	14306	1325	12517	647995824139724557311694	maximu
divne0	4	subtheorems	14310	1325	12520	647995824139724557842580	maximu
recne0	4	subtheorems	14314	1325	12523	647995824139724557853734	maximu
recid	3	subtheorems	14297	1327	12514	1295974303411758212701336	maximu
recid2	3	subtheorems	14302	1328	12519	1943961455116845790466413	maximu
divrec	19	subtheorems	14327	1330	12539	2591948606835901987966240	maximu
divrec2	6	subtheorems	14333	1331	12545	3239935758540989565790993	maximu
divass	16	subtheorems	14343	1332	12556	5831884365378460497969626	maximu
div23	11	subtheorems	14354	1332	12566	6479871517085075417361789	maximu
div32	4	subtheorems	14358	1333	12570	12311755882463535916507429	maximu
div13	8	subtheorems	14362	1333	12574	12959743034171678177617049	maximu
div12	14	subtheorems	14379	1333	12588	14255717337581853334218941	maximu
divdir	24	subtheorems	14351	1332	12564	8423832972218986113479197	maximu
divcan3	9	subtheorems	14291	1324	12507	647987151706670636091960	maximu
divcan4	5	subtheorems	14296	1324	12511	647987151708197976761862	maximu
div11	25	subtheorems	14319	1330	12543	4211916485948437703287811	maximu
divid	4	subtheorems	14331	1332	12545	3887922910247660201875873	maximu
div0	7	subtheorems	14292	1324	12506	647995824139724557997463	maximu
div1	8	subtheorems	14290	1324	12506	647987151715959912102228	maximu
1div1e1	3	subtheorems	14293	1324	12508	647987151715959912102230	maximu
diveq1	8	subtheorems	14296	1324	12509	647987151715959912203489	maximu
divneg	10	subtheorems	14342	1332	12551	5834118962510830220676168	maximu
divsubdir	20	subtheorems	14395	1333	12597	15559358071623368456239230	maximu
recrec	9	subtheorems	14353	1330	12555	3887931582668328560973562	maximu
rec11	19	subtheorems	14357	1333	12573	4535910061963620113941777	maximu
rec11r	14	subtheorems	14312	1326	12527	1295974303413341273451470	maximu
divmuldiv	31	subtheorems	14417	1336	12622	4859929654965086290750830	maximu
divdivdiv	71	subtheorems	14591	1348	12770	18143752988892499510478842	maximu
divcan5	14	subtheorems	14481	1340	12672	9395839716928650687394893	maximu
divmul13	7	subtheorems	14424	1338	12631	9719859309931699923371861	maximu
divmul24	8	subtheorems	14425	1337	12630	9719859309931741526778683	maximu
divmuleq	37	subtheorems	14413	1335	12631	5831910382380240647898031	maximu
recdiv	14	subtheorems	14620	1348	12793	18791740140631661600095782	maximu
divcan6	9	subtheorems	14629	1349	12802	21383697419889800891355548	maximu
divdiv32	15	subtheorems	14374	1332	12582	12959743034168581889096367	maximu
divcan7	8	subtheorems	14625	1350	12797	27539592705822677542167722	maximu
dmdcan	17	subtheorems	14380	1336	12588	8423832972203448548576270	maximu
divdiv1	14	subtheorems	14617	1348	12791	18791740140620844982882647	maximu
divdiv2	14	subtheorems	14613	1349	12793	18791740140620844983964711	maximu
recdiv2	3	subtheorems	14620	1348	12793	18791740140620844982897931	maximu
ddcan	16	subtheorems	14350	1330	12555	3887931582668328560972351	maximu
divadddiv	39	subtheorems	14546	1345	12740	27539531999101011559625395	maximu
divsubdiv	36	subtheorems	14615	1348	12796	34676920708191260933740381	maximu
conjmul	50	subtheorems	14658	1349	12837	4602255131906744465064679	maximu
rereccl	16	subtheorems	14309	1325	12520	647987151706671049480320	maximu
redivcl	12	subtheorems	14366	1332	12574	3239935758542573450995293	maximu
eqneg	28	subtheorems	14255	1319	12448	475392669404527860819057	maximu
eqnegd	3	subtheorems	14258	1319	12450	475392669404527860819063	maximu
eqnegad	4	subtheorems	14262	1319	12452	475392669404527860819377	maximu
div2neg	35	subtheorems	14464	1342	12671	25305093991770344928851081	maximu
divneg2	8	subtheorems	14472	1344	12683	31153252658107523570930913	maximu
recclzi	3	subtheorems	14280	1324	12494	647987151705087576633904	maximu
